id;articul;category_path;name;txt;price;price_min;price_max;discount_formula;hide;recom;flag;to_xml;installation;gift_articul;gift_end_date;admin;p_tip;p_vid;p_svetovoj_potok;p_sila_toka;p_visota_plafona;p_srok_garantii;p_forma;p_koefficient_moschnosti;p_srok_sluzhbi;p_tip_rasseivatelya;p_ugol_osvescheniya;p_ekvivalentnaya_moschnost;p_cvet_plafona;p_cvet_osnovi;p_geometriya;p_visota;p_shirina;p_diametr;p_dlina;p_glubina;p_glubina_vrezki;p_diametr_vrezki;p_kolichestvo_lamp;p_moschnost_odnoj_lampi;p_tip_cokolya;p_stepen_vlagozaschiti;p_komplektnost_lampi;p_seriya;p_cvetovaya_temperatura;p_material_plafona;p_material_osnovi;p_srok_dostavki;p_proizvoditel
1559;Eglo_30861;"Внутреннее освещение/Люстры";"Eglo 30861 Altone";"<table class=""attribute""><tbody><tr><td colspan=""2"">Основные характеристики:</td></tr><tr><td>Лампы в комплекте:</td><td>да</td></tr><tr><td>Производитель:</td><td>Eglo Австрия</td></tr><tr><td>Тип светильника:</td><td>Потолочные светильники</td></tr><tr><td>Коллекция:</td><td>Altone</td></tr><tr><td>Мощность:</td><td>33W</td></tr><tr><td>Количество ламп:</td><td>5</td></tr><tr><td>Тип ламп:</td><td>галогенная</td></tr><tr><td>Питание:</td><td>230V</td></tr><tr><td>Тип патрона:</td><td>G9</td></tr><tr><td>Степень защиты:</td><td>IP20</td></tr><tr><td>Модель:</td><td>30861</td></tr></tbody></table><table class=""attribute""><tbody><tr><td colspan=""2"">Дополнительные характеристики:</td></tr><tr><td>Цвет основы:</td><td>хром</td></tr><tr><td>Цвет плафона:</td><td>прозрачный</td></tr><tr><td>Материал основы:</td><td>металл</td></tr><tr><td>Материал плафона:</td><td>стекло</td></tr><tr><td>Высота:</td><td>23.5</td></tr><tr><td>Диаметр:</td><td>76.5</td></tr></tbody></table>";3016;2413;2865;8%;0;0;0;0;45;;00.00.0000;;Потолочные;Люстры;;;;;;;;;;;;;;24;38;;77;;;;5;;;IP20;;Altone;;;Металл;"1-2 дня";"Eglo (Австрия)"
1560;Eglo_30862;"Внутреннее освещение/Люстры";"Eglo 30862 Altone";"<table class=""attribute""><tbody><tr><td colspan=""2"">Основные характеристики:</td></tr><tr><td>Лампы в комплекте:</td><td>да</td></tr><tr><td>Производитель:</td><td>Eglo Австрия</td></tr><tr><td>Тип светильника:</td><td>Потолочные светильники</td></tr><tr><td>Коллекция:</td><td>Altone</td></tr><tr><td>Мощность:</td><td>33W</td></tr><tr><td>Количество ламп:</td><td>4</td></tr><tr><td>Тип ламп:</td><td>галогенная</td></tr><tr><td>Питание:</td><td>230V</td></tr><tr><td>Тип патрона:</td><td>G9</td></tr><tr><td>Степень защиты:</td><td>IP20</td></tr><tr><td>Модель:</td><td>30862</td></tr></tbody></table><table class=""attribute""><tbody><tr><td colspan=""2"">Дополнительные характеристики:</td></tr><tr><td>Цвет основы:</td><td>хром</td></tr><tr><td>Цвет плафона:</td><td>прозрачный</td></tr><tr><td>Материал основы:</td><td>металл</td></tr><tr><td>Материал плафона:</td><td>стекло</td></tr><tr><td>Ширина:</td><td>113</td></tr><tr><td>Высота:</td><td>14.5</td></tr></tbody></table>";2069;1655;1966;2%N;0;0;0;0;0;;00.00.0000;;Потолочные;Люстры;;;;;;;;;;;;;;15;;;113;;;;4;;;IP20;;Altone;;;Металл;"1-2 дня";"Eglo (Австрия)"
1692;Eglo_39001;"Внутреннее освещение/Люстры";"Eglo 39001 Toneria";"<p>LED-HL L-600 CHROM/KRISTALL'TONERIA' 39001 (39001)</p>";13491;10792;13491;;0;0;0;0;0;Nowodvorski_6895;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;150;37;;60;;;;"20 и более";;;IP20;;Toneria;;Хрусталь;Металл;"1-2 дня";"Eglo (Австрия)"
1693;Eglo_39002;"Внутреннее освещение/Люстры";"Eglo 39002 Toneria";"<p><strong>РАЗМЕРЫ</strong><br /><strong>Высота: 300 mm</strong><br /><strong>&Oslash;: 750 mm</strong><br /><strong>Вес: 18,28 kg</strong><br /><strong>Осветительный прибор: LED</strong><br /><strong>Лампа в наличии: да</strong><br /><strong>Мощность х Количество: 144x 0,5W</strong><br /><strong>Световой пучок: 7200 lm</strong><br /><strong>Свет лампы: 4000K neutral white</strong><br /><strong>Средняя продолжительность работы: 25 000 h</strong></p><p><br /><strong> МАТЕРИАЛ И ЦВЕТ ЛАМПЫ :</strong><br /><strong>Материал корпуса лампы: нержавеющая сталь</strong><br /><strong>Цвет корпуса лампы: хром</strong><br /><strong>Стекло/ Материал плафона: кристальный</strong><br /><strong>Стекло/ Цвет плафона: прозрачный</strong></p><p><br /><strong> ТЕХНИЧЕСКАЯ ИНФОРМАЦИЯ:</strong><br /><strong>Уровень защиты: IP20</strong><br /><strong>Защитное стекло: 1</strong><br /><strong>Линейное напряжение: 220-240V,50/60Hz</strong><br /><strong>Рабочее напряжение: 12V</strong></p>";44700;35760;42465;13%N;0;0;0;0;0;Nowodvorski_6895;00.00.0000;;"Потолочные;Светодиодные;Хрустальные";Люстры;;;;;;;;;;;;;;30;;75;;;;;"20 и более";;;IP20;;Toneria;;Хрусталь;Металл;"1-2 дня";"Eglo (Австрия)"
1698;Eglo_39008;"Внутреннее освещение/Люстры";"Eglo 39008 Corliano";"<p>LED-HL/6 CHROM/KLAR/KRISTALL'CORLIANO' 39008 (39008)</p>";18094;14475;18094;;0;0;0;0;0;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;166;;47;;;;;6;;;IP20;;Corliano;;Хрусталь;Металл;"1-2 дня";"Eglo (Австрия)"
1703;Eglo_39014;"Внутреннее освещение/Люстры";"Eglo 39014 Corliano";"<p>LED-DL ?700 CHROM/KRISTALL'CORLIANO' 39014 (39014)</p>";28821;23057;28821;12%ipN;0;0;0;0;45;Nowodvorski_6895;20.11.2001;;Декоративные;Люстры;;;;;;;;;;;;;;11;;70;;;;;1;;;IP20;;Corliano;;Хрусталь;Металл;"1-2 дня";"Eglo (Австрия)"
1705;Eglo_39016;"Внутреннее освещение/Люстры";"Eglo 39016 Corliano";"<p>LED-DL 500X500 CHROM/KRISTALL'CORLIANO' 39016 (39016)</p>";19084;15267;19084;19%N;0;0;0;0;45;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;11;50;;50;;;;1;;;IP20;;Corliano;;Хрусталь;Металл;"1-2 дня";"Eglo (Австрия)"
1715;Eglo_39031;"Внутреннее освещение/Люстры";"Eglo 39031 Miramas";"<p>LED-DL CHROM/KRISTALL 'MIRAMAS' 39031 (39031)</p>";6558;5246;6230;;0;0;0;0;0;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;43;;66;;;;;1;;;IP20;;Miramas;;Хрусталь;Металл;"1-2 дня";"Eglo (Австрия)"
1716;Eglo_39032;"Внутреннее освещение/Люстры";"Eglo 39032 Miramas";"<p>LED-HL CHROM/KRISTALL 'MIRAMAS' 39032 (39032)</p>";7800;6240;7800;;0;0;0;0;45;Nowodvorski_6895;20.11.2001;;Декоративные;Люстры;;;;;;;;;;;;;;110;;66;;;;;1;;;IP20;;Miramas;;Хрусталь;Металл;"1-2 дня";"Eglo (Австрия)"
1717;Eglo_39043;"Внутреннее освещение/Люстры";"Eglo 39043 Sorges";"<p>LED-HL/2 CHROM/KRISTALL 'SORGES' 39043 (39043)</p>";13650;10920;12968;18%ipN;0;0;0;0;45;Nowodvorski_6895;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;78;;131;;;;2;;;IP20;;Sorges;;Хрусталь;Металл;"1-2 дня";"Eglo (Австрия)"
1721;Eglo_39091;"Внутреннее освещение/Люстры";"Eglo 39091 Basilano";"<p>HL/3 E14 COGNAC 'BASILANO' 39091 (39091)</p>";4162;3329;3953;6%ipN;0;0;0;0;45;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;54;;;;;3;;;IP20;;Basilano;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1722;Eglo_39092;"Внутреннее освещение/Люстры";"Eglo 39092 Basilano";"<p>HL/6 E14 COGNAC 'BASILANO' 39092 (39092)</p>";6947;5557;6599;;0;0;0;0;45;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;72;;;;;6;;;IP20;;Basilano;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1723;Eglo_39093;"Внутреннее освещение/Люстры";"Eglo 39093 Basilano";"<p>HL/8 E14 COGNAC 'BASILANO' 39093 (39093)</p>";9475;7580;9475;214N;0;0;0;0;0;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;82;;;;;8;;;IP20;;Basilano;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1724;Eglo_39094;"Внутреннее освещение/Люстры";"Eglo 39094 Basilano";"<p>HL/12 E14 COGNAC 'BASILANO' 39094 (39094)</p>";13536;10829;13536;13%ipN;0;0;0;0;45;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;100;;;;;12;;;IP20;;Basilano;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1725;Eglo_39095;"Внутреннее освещение/Люстры";"Eglo 39095 Basilano";"<p>HL/18 E14 COGNAC 'BASILANO' 39095 (39095)</p>";21247;16997;21247;18%N;0;0;0;0;0;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;100;;;;;18;;;IP20;;Basilano;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1728;Eglo_39098;"Внутреннее освещение/Люстры";"Eglo 39098 Basilano 1";"<p>HL/3 E14 KLAR 'BASILANO 1' 39098 (39098)</p>";4154;3323;4154;196N;0;0;0;0;45;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;59;;54;;;;;3;;;IP20;;"Basilano 1";;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1729;Eglo_39099;"Внутреннее освещение/Люстры";"Eglo 39099 Basilano 1";"<p>HL/6 E14 KLAR 'BASILANO 1' 39099 (39099)</p>";6993;5594;6993;109ip;0;0;0;0;0;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;64;;72;;;;;6;;;IP20;;"Basilano 1";;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1730;Eglo_39101;"Внутреннее освещение/Люстры";"Eglo 39101 Basilano 1";"<p>HL/8 E14 KLAR 'BASILANO 1' 39101 (39101)</p>";9493;7594;9018;20%N;0;0;0;0;45;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;82;;;;;8;;;IP20;;"Basilano 1";;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1731;Eglo_39102;"Внутреннее освещение/Люстры";"Eglo 39102 Basilano 1";"<p>HL/12 E14 KLAR 'BASILANO 1' 39102 (39102)</p>";13508;10806;12832;;0;0;0;0;0;Nowodvorski_6895;20.11.2001;;Декоративные;Люстры;;;;;;;;;;;;;;110;;100;;;;;12;;;IP20;;"Basilano 1";;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1732;Eglo_39103;"Внутреннее освещение/Люстры";"Eglo 39103 Basilano 1";"<p>HL/18 E14 KLAR 'BASILANO 1' 39103 (39103)</p>";21273;17018;20209;;0;0;0;0;45;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;100;;;;;18;;;IP20;;"Basilano 1";;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1735;Eglo_39106;"Внутреннее освещение/Люстры";"Eglo 39106 Paularo";"<p>HL/3 E14 KLAR 'PAULARO' 39106 (39106)</p>";3743;2994;3556;98;0;0;0;0;45;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;54;;;;;3;;;IP20;;Paularo;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1736;Eglo_39107;"Внутреннее освещение/Люстры";"Eglo 39107 Paularo";"<p>HL/5 E14 KLAR 'PAULARO' 39107 (39107)</p>";5352;4282;5352;251;0;0;0;0;0;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;59;;;;;5;;;IP20;;Paularo;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1737;Eglo_39108;"Внутреннее освещение/Люстры";"Eglo 39108 Paularo";"<p>HL/8 E14 KLAR 'PAULARO' 39108 (39108)</p>";7751;6200;7751;15%N;0;0;0;0;45;Nowodvorski_6895;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;70;;;;;8;;;IP20;;Paularo;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1740;Eglo_39112;"Внутреннее освещение/Люстры";"Eglo 39112 Carpento";"<p>HL/3 E14 WEISS 'CARPENTO' 39112 (39112)</p>";3974;3179;3775;;0;0;0;0;45;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;54;;;;;3;;;IP20;;Carpento;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1741;Eglo_39113;"Внутреннее освещение/Люстры";"Eglo 39113 Carpento";"<p>HL/5 E14 WEISS 'CARPENTO' 39113 (39113)</p>";5537;4430;5260;11%ipN;0;0;0;0;45;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;59;;;;;5;;;IP20;;Carpento;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1742;Eglo_39114;"Внутреннее освещение/Люстры";"Eglo 39114 Carpento";"<p>HL/8 E14 WEISS 'CARPENTO' 39114 (39114)</p>";7985;6388;7985;4%ipN;0;0;0;0;45;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;70;;;;;8;;;IP20;;Carpento;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1745;Eglo_39117;"Внутреннее освещение/Люстры";"Eglo 39117 Falcado";"<p>HL/5 E14 SCHWARZ-TRANSP.'FALCADO' 39117 (39117)</p>";5539;4431;5539;3%;0;0;0;0;45;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;71;;;;;5;;;IP20;;Falcado;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1746;Eglo_39118;"Внутреннее освещение/Люстры";"Eglo 39118 Falcado";"<p>HL/8 E14 SCHWARZ-TRANSP.'FALCADO' 39118 (39118)</p>";8361;6689;8361;;0;0;0;0;45;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;79;;;;;8;;;IP20;;Falcado;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1749;Eglo_39122;"Внутреннее освещение/Люстры";"Eglo 39122 Falcado 1";"<p>HL/5 E14 SATINIERT 'FALCADO 1' 39122 (39122)</p>";5539;4431;5262;1%;0;0;0;0;0;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;71;;;;;5;;;IP20;;"Falcado 1";;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1750;Eglo_39123;"Внутреннее освещение/Люстры";"Eglo 39123 Falcado 1";"<p>HL/8 E14 SATINIERT 'FALCADO 1' 39123 (39123)</p>";8361;6689;8361;4%ipN;0;0;0;0;0;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;79;;;;;8;;;IP20;;"Falcado 1";;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1753;Eglo_39126;"Внутреннее освещение/Люстры";"Eglo 39126 Meduno";"<p>HL/6 E14 SCHWARZ 'MEDUNO' 39126 (39126)</p>";6838;5471;6496;59;0;0;0;0;45;Nowodvorski_6895;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;64;;;;;6;;;IP20;;Meduno;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1754;Eglo_39127;"Внутреннее освещение/Люстры";"Eglo 39127 Meduno";"<p>HL/8 E14 SCHWARZ 'MEDUNO' 39127 (39127)</p>";8091;6473;7687;83N;0;0;0;0;0;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;76;;;;;8;;;IP20;;Meduno;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1756;Eglo_39129;"Внутреннее освещение/Люстры";"Eglo 39129 Meduno";"<p>HL/6 E14 WEISS 'MEDUNO' 39129 (39129)</p>";6838;5471;6496;265N;0;0;0;0;0;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;64;;;;;6;;;IP20;;Meduno;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
1757;Eglo_39131;"Внутреннее освещение/Люстры";"Eglo 39131 Meduno";"<p>HL/8 E14 WEISS 'MEDUNO' 39131 (39131)</p>";8091;6473;7687;9%ipN;0;0;0;0;45;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;76;;;;;8;;;IP20;;Meduno;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
2085;Eglo_49384;"Внутреннее освещение/Люстры";"Eglo 49384 Caposile";"<p>HL/3 E14 WEISS-MATT 'CAPOSILE' 49384 (49384)</p>";2132;1706;2132;4%ipN;0;0;0;0;45;Nowodvorski_6895;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;41;;;;;3;;;IP20;;Caposile;;Ткань;Металл;"1-2 дня";"Eglo (Австрия)"
2175;Eglo_49828;"Внутреннее освещение/Люстры";"Eglo 49828 Flitwick";"<p>Люстра/15 40W E14 срібний/кришталь ""Флітвік"" 49828 (49828)</p>";19933;15946;18936;785;0;0;0;0;45;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;150;;80;;;;;15;;;IP20;;Flitwick;;;Металл;"1-2 дня";"Eglo (Австрия)"
2176;Eglo_49829;"Внутреннее освещение/Люстры";"Eglo 49829 Flitwick";"<p>HL/8 E14 SILBER M.KRISTALLEN'FLITWICK 1 49829 (49829)</p>";11553;9242;11553;;0;0;0;0;0;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;120;;78;;;;;8;;;IP20;;Flitwick;;;Металл;"1-2 дня";"Eglo (Австрия)"
2179;Eglo_49834;"Внутреннее освещение/Люстры";"Eglo 49834 Ribadeo";"<p>TL/1 E27 H-280 ?175 HOLZ 'RIBADEO' 49834 (49834)</p>";1715;1372;1629;9%;0;0;0;0;0;Nowodvorski_6895;20.11.2001;;Декоративные;Люстры;;;;;;;;;;;;;;28;;17,5;;;;;1;;;IP20;;Ribadeo;;;Дерево;"1-2 дня";"Eglo (Австрия)"
2187;Eglo_49851;"Внутреннее освещение/Люстры";"Eglo 49851 Caposile";"<p>HL/5 E14 WEISS 'CAPOSILE' 49851 (49851)</p>";2372;1897;2372;69N;0;0;0;0;0;;00.00.0000;;Декоративные;Люстры;;;;;;;;;;;;;;110;;54,5;;;;;5;;;IP20;;Caposile;;;Металл;"1-2 дня";"Eglo (Австрия)"
2217;Eglo_50641;"Внутреннее освещение/Люстры";"Eglo 50641 Pasto";"<strong>Высота: 1100<br /></strong><strong>Ширина: 500<br /></strong><strong>Диаметр: 500<br /></strong><strong>Тип патрона: E14<br /></strong><strong>Количество ламп: 5<br /></strong><strong>Мощность: 40W<br /></strong><strong>Цвет: матовый никель белый<br /></strong><strong>Материал: матовый никель стекло</strong>";1083;866;1083;0%ipN;0;0;0;0;45;Nowodvorski_6895;20.11.2001;;"Классические;Подвесные";Люстры;;;;;;;;;;;;;;110;50;;;;;;5;;;;;Pasto;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
2219;Eglo_50644;"Внутреннее освещение/Люстры";"Eglo 50644 Pasto";"<strong>Высота: 1100<br /></strong><strong>Ширина: 500<br /></strong><strong>Диаметр: 500<br /></strong><strong>Тип патрона: E14<br /></strong><strong>Количество ламп: 5<br /></strong><strong>Мощность: 40W<br /></strong><strong>Цвет: античная бронза белый<br /></strong><strong>Материал: античная бронза</strong>";1089;871;1035;;0;0;0;0;45;;00.00.0000;;"Классические;Подвесные";Люстры;;;;;;;;;;;;;;110;50;;;;;;5;;;;;Pasto;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
2238;Eglo_52192;"Внутреннее освещение/Люстры";"Eglo 52192 Toxic";"<p><strong>Ширина: 350<br /></strong><strong>Габарит от стены: 150<br /></strong><strong>Диаметр: 350<br /></strong><strong>Выключатель: веревочный выключатель<br /></strong><strong>Тип патрона: E27<br /></strong><strong>Количество ламп: 1<br /></strong><strong>Мощность: 60W<br /></strong><strong>Цвет: цинк белый<br /></strong><strong>Материал: цинк стекло</strong></p>";643;514;643;11%N;0;0;0;0;45;;00.00.0000;;Потолочные;Люстры;;;;;;;;;;;;;;;;35;;15;;;1;;;IP20;;Toxic;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
2357;Eglo_82742;"Внутреннее освещение/Люстры";"Eglo 82742 Imperial";"<p><strong><span class=""info"">Высота: 550<br /> Ширина: 700<br /> Тип патрона: Е14+Е27<br /> Количество ламп: 3+2<br /> Мощность: 40W+60W<br /> Цвет: бронза/белый<br /> Материал: металл/стекло</span></strong></p>";4354;3483;4136;4%N;0;0;0;0;0;Nowodvorski_6895;00.00.0000;;"Классические;Подвесные";Люстры;;;;;;;;;;;;;;110;;70;;;;;3;;;IP20;;Imperial;;Стекло;Металл;"1-2 дня";"Eglo (Австрия)"
